79,94,11,8,48,44,76,33,20,93,90,67,8,54,96,35,52,40,3,32,82,22,9,23,31,88,43,18,20,29,75,13,24,37,18,69,90,52,61,78,92,14,63,17,57,90,57,81,94,7,38,4,75,33,87,3,11,92,59,17,23,42,76,29,79,55,76,9,75,78,68,30,54,73,50,26,55,28,73,13,21,49,84,76,27,51,3,88,30,18,97,33,56,5,22,64,72,51,57,99
18,55,83,43,47,71,64,77,42,21,29,30,7,45,77,11,90,50,90,61,77,43,27,74,85,24,7,33,43,83,1,12,22,66,97,49,69,23,65,57,86,69,94,50,6,86,77,3,38,89,89,74,6,83,60,78,39,68,27,59,85,16,16,15,33,81,6,61,11,17,69,14,89,8,33,75,82,91,87,3,82,99,25,76,10,64,58,68,12,9,51,17,46,48,57,32,3,58,12,74
82,57,15,77,59,2,40,26,82,19,60,65,97,65,15,89,33,62,99,14,15,97,47,59,78,66,69,66,53,69,9,17,2,34,45,49,71,72,94,2,73,17,81,69,57,80,71,48,22,82,79,28,14,3,88,53,55,64,43,93,49,88,30,44,65,22,64,12,4,62,46,64,59,7,77,90,42,87,50,76,34,16,33,18,7,86,29,64,12,78,14,9,4,32,56,86,83,61,64,9
31,45,63,11,82,39,84,47,5,22,31,49,18,79,24,13,18,35,42,70,60,63,37,77,47,22,39,23,3,63,47,95,87,96,18,40,31,46,29,28,41,16,96,38,20,69,7,18,78,90,23,61,41,20,95,66,33,43,91,45,79,98,11,62,29,61,51,35,27,29,41,24,64,89,55,68,36,57,74,64,16,38,85,68,24,24,79,30,92,76,36,31,74,42,45,46,96,48,71,51
89,96,29,94,1,61,60,66,97,64,81,53,56,18,58,42,91,33,31,28,13,3,48,40,0,21,77,76,45,76,53,80,50,80,68,59,70,44,98,5,51,33,24,46,62,93,94,15,12,75,80,40,6,17,6,73,69,14,81,98,98,98,67,88,34,9,56,79,28,73,89,20,20,79,41,84,39,40,58,17,41,94,2,64,27,60,29,53,95,40,34,80,64,57,3,45,23,10,75,33
98,97,25,91,25,61,60,79,86,7,91,51,50,100,63,29,4,14,29,11,62,2,89,56,2,11,47,89,67,55,80,62,40,63,4,85,8,16,1,77,0,33,83,35,36,23,53,11,41,48,2,29,59,8,30,17,23,86,40,65,23,1,68,76,17,39,74,13,23,55,7,13,33,45,93,77,55,90,26,7,44,75,6,53,8,22,62,22,21,16,97,27,41,24,38,33,17,16,78,81
29,90,39,67,44,66,53,8,65,33,27,59,29,24,61,0,63,10,8,37,13,13,57,4,15,3,62,42,0,9,31,87,59,16,32,9,11,62,71,96,55,3,3,64,79,61,55,68,78,70,60,64,63,14,34,12,14,76,5,43,97,90,55,9,49,25,8,44,89,96,51,27,71,20,7,28,47,55,24,56,43,17,48,55,43,20,13,72,8,14,44,56,1,26,82,28,78,40,92,78
1,45,28,72,9,26,13,8,63,69,28,39,91,42,30,61,86,64,16,77,26,39,4,48,35,99,37,29,46,34,94,68,45,92,66,0,2,64,57,61,54,1,39,47,65,78,73,49,26,88,30,76,8,18,92,34,14,2,61,43,21,28,81,79,23,92,92,7,33,88,49,60,12,80,87,40,64,69,41,6,7,26,32,82,22,99,12,48,17,75,49,65,17,60,75,93,63,17,12,82
14,8,40,3,42,97,47,71,29,27,68,82,71,77,27,77,36,49,3,68,53,53,23,57,60,77,41,56,5,88,43,32,67,97,35,69,51,55,70,62,48,1,72,63,70,65,46,74,75,11,4,58,41,36,67,14,31,92,71,27,90,62,43,32,59,11,50,58,9,56,43,95,44,84,13,63,57,14,29,28,30,71,31,86,93,63,6,58,81,81,89,21,34,24,23,76,36,22,40,82
1,66,51,63,65,37,63,15,96,52,17,58,54,31,51,93,2,23,41,27,75,80,73,0,86,32,7,46,98,69,29,49,65,29,39,45,47,53,63,51,5,96,65,88,68,76,36,22,23,77,20,51,72,3,5,8,28,17,88,15,56,33,8,39,65,77,27,11,47,79,99,78,91,22,82,65,71,3,90,88,34,94,5,63,45,67,63,51,16,47,87,6,63,71,3,99,5,71,76,8
10,18,32,11,2,26,99,52,82,95,64,64,35,27,84,100,44,74,95,22,77,46,58,47,75,59,31,35,29,8,34,88,31,7,15,6,23,95,91,21,5,5,13,35,82,61,66,14,89,28,63,41,85,11,90,92,22,70,67,9,47,20,1,76,75,78,26,84,86,85,12,34,95,88,92,14,42,9,1,46,64,90,19,69,89,40,61,89,97,37,76,40,28,48,25,33,28,68,51,94
40,8,34,79,97,12,89,34,47,45,74,87,67,99,29,1,47,40,73,43,63,49,36,36,32,53,61,96,68,79,51,82,37,1,55,8,89,98,33,80,20,94,64,5,47,44,59,31,4,11,47,63,63,66,12,5,25,53,66,36,65,17,8,21,45,98,85,70,77,52,39,58,82,100,49,90,92,34,29,54,99,66,76,27,9,30,2,72,64,87,27,74,2,55,94,8,69,79,95,5
93,1,91,25,29,22,47,83,33,90,58,75,89,32,43,18,25,12,84,50,65,37,19,79,31,34,96,1,95,34,43,41,21,5,69,27,76,88,40,13,55,18,97,33,90,59,37,81,98,22,41,82,55,32,94,99,42,98,48,100,60,77,44,88,80,19,60,91,81,24,12,4,30,34,94,91,28,94,32,85,41,15,41,62,96,28,52,8,85,30,72,66,42,22,9,64,84,62,24,7
77,61,26,53,65,59,49,18,1,22,40,65,81,11,52,78,57,25,89,9,7,8,4,75,3,14,26,15,75,44,25,52,65,20,53,14,81,7,16,13,99,20,15,29,45,40,6,33,87,51,44,12,14,44,91,49,76,8,44,55,79,32,21,43,4,24,15,62,29,36,65,68,61,88,9,91,48,38,16,76,90,8,55,80,97,27,46,98,62,84,60,29,41,80,2,99,31,96,51,6
5,42,67,22,71,71,3,42,48,26,48,31,70,6,5,61,19,18,3,2,91,75,28,48,43,47,81,69,41,82,74,14,2,22,46,24,37,26,53,37,41,86,57,51,57,76,53,58,19,75,88,69,87,52,25,81,61,0,74,35,92,59,94,51,34,0,50,39,61,29,17,41,89,7,1,1,53,100,16,68,6,13,50,76,94,43,79,51,51,15,56,60,41,74,67,80,20,63,1,56
44,29,60,88,94,99,42,19,73,57,8,54,4,55,4,89,98,65,38,82,46,35,88,46,21,56,40,46,45,31,51,2,31,5,45,78,51,46,55,11,10,64,58,54,50,45,20,71,93,31,11,11,86,37,28,72,33,87,0,13,88,32,60,49,86,77,67,31,7,98,59,53,97,10,61,95,74,68,49,95,14,9,55,16,21,90,29,66,78,87,79,15,90,9,27,30,52,95,9,43
96,55,47,5,36,53,36,36,38,49,50,84,72,88,43,72,58,9,43,88,44,89,51,78,17,98,88,47,76,73,53,23,33,76,54,64,8,55,54,59,69,76,27,40,93,28,70,58,75,5,16,86,0,68,88,41,10,70,85,18,34,81,56,82,52,1,25,37,57,99,43,63,56,90,8,63,78,4,44,38,74,83,44,2,87,86,80,43,83,86,72,30,6,31,7,92,70,58,62,58
14,97,3,32,50,62,6,72,16,94,33,9,35,66,61,79,76,59,53,4,26,5,38,18,93,55,91,50,83,27,87,5,36,85,43,38,92,44,27,53,56,53,66,54,67,14,99,21,63,78,75,14,33,11,4,22,39,55,69,17,74,39,33,7,51,43,49,23,55,84,67,8,56,10,49,60,77,92,74,25,83,28,44,72,45,36,22,72,65,72,14,3,47,22,70,71,31,46,25,99
75,29,54,64,64,67,37,69,72,38,36,34,59,91,0,6,98,91,33,32,56,50,30,26,15,41,1,70,76,66,61,77,44,45,41,23,58,97,55,27,76,94,82,96,39,52,24,56,94,16,22,67,80,47,58,73,51,37,60,30,5,31,90,63,98,6,29,57,98,26,37,88,90,55,68,99,67,3,90,76,62,73,70,64,60,58,25,88,52,21,76,44,74,5,31,32,57,83,17,32
0,88,45,73,65,10,83,77,6,0,46,85,53,98,34,94,7,56,49,24,10,5,35,49,78,74,6,79,22,39,30,43,35,95,10,82,87,95,73,43,56,78,34,52,90,75,33,76,16,83,13,15,45,37,39,65,70,81,73,89,44,52,18,52,29,97,23,65,57,79,39,46,52,22,66,96,59,17,88,17,99,13,2,12,99,6,88,40,81,38,12,64,12,84,54,48,22,36,37,56
30,38,38,24,68,13,89,75,69,29,42,49,75,47,68,69,27,58,14,59,43,47,8,55,18,33,9,12,40,9,95,21,46,53,7,41,75,4,44,58,66,77,47,49,81,18,49,15,5,18,26,62,32,44,91,63,33,51,79,9,69,94,75,7,38,40,40,34,50,51,55,86,5,63,54,35,32,71,19,27,15,78,22,21,47,28,34,46,5,65,98,70,39,46,38,71,78,40,21,79
52,60,10,41,13,60,52,95,82,8,7,50,30,90,89,56,57,51,87,18,55,71,45,16,82,7,56,47,48,76,60,82,80,76,20,84,38,85,82,37,22,88,9,28,24,89,85,32,12,69,59,61,38,24,31,76,43,2,6,14,41,48,95,1,88,39,28,87,97,82,91,93,99,18,35,79,7,24,58,74,69,18,76,61,37,53,100,98,10,9,30,12,46,25,68,59,46,37,72,22
82,94,81,57,93,70,91,11,61,96,86,53,25,15,97,10,72,46,35,67,70,66,79,99,73,39,74,38,52,4,15,30,79,77,26,29,3,18,23,2,10,49,47,31,36,13,60,40,79,86,86,80,58,93,12,47,74,95,44,35,61,32,62,99,23,34,44,49,5,76,87,57,22,90,28,86,11,24,71,12,26,86,24,40,61,4,35,22,79,33,16,17,21,25,32,86,2,37,52,90
41,4,98,32,6,52,33,5,36,57,60,15,38,75,68,15,55,43,46,65,28,5,51,75,6,30,42,31,56,87,36,28,11,72,99,63,70,58,61,48,20,88,81,53,89,95,87,40,99,70,56,4,92,28,54,69,41,24,69,71,81,40,47,2,61,3,59,56,28,39,56,61,29,61,59,96,76,70,68,21,20,87,15,64,81,51,9,51,30,4,6,87,14,78,66,30,86,11,22,22
79,66,94,24,26,58,66,22,39,32,27,62,75,29,98,0,77,36,3,32,57,93,48,66,34,85,17,98,85,63,83,25,15,73,35,16,32,75,43,60,29,29,59,76,88,96,51,3,98,35,73,29,87,76,90,21,15,25,49,39,70,18,35,99,38,25,12,6,87,63,75,93,78,46,25,51,7,75,25,10,42,72,23,75,54,82,36,60,15,87,67,88,93,98,20,24,17,83,23,13
58,68,37,71,27,50,12,36,96,52,69,34,54,22,88,31,39,89,8,29,73,39,37,33,98,67,59,90,16,9,43,4,84,69,20,40,10,43,69,63,60,90,39,2,66,9,15,42,58,93,32,0,33,73,83,69,86,14,51,38,15,73,39,34,91,21,19,94,41,85,21,2,18,55,34,74,76,73,62,20,35,22,16,16,61,74,53,7,21,6,81,37,32,37,20,91,96,28,42,25
64,50,21,13,76,86,54,32,50,82,90,82,90,66,85,42,54,88,55,96,94,74,5,33,98,48,32,88,47,92,84,6,68,35,3,43,17,60,92,94,77,92,4,29,56,31,44,62,59,99,28,5,19,59,12,76,32,30,52,67,16,80,66,75,58,59,25,42,10,22,38,14,63,78,60,75,38,59,19,56,88,42,63,100,56,37,23,10,98,34,88,82,87,65,36,60,63,15,43,77
51,28,51,83,40,99,39,2,70,85,48,11,82,53,36,28,5,15,93,13,43,7,93,23,37,13,26,57,17,6,55,41,13,16,53,22,45,34,33,26,34,75,31,1,15,2,44,1,84,77,97,34,92,56,84,82,33,31,58,66,48,32,43,32,28,74,54,36,91,18,38,18,46,23,55,74,20,89,84,10,28,45,41,96,65,68,99,31,97,6,66,10,69,21,67,83,69,28,38,24
43,7,82,44,88,51,80,3,89,40,95,15,59,80,75,53,52,23,59,26,3,2,70,97,17,98,13,32,82,77,1,15,73,81,94,61,36,87,57,28,22,13,14,10,73,67,19,71,94,22,49,96,4,86,21,50,76,93,2,25,81,60,17,19,83,98,63,24,58,53,26,89,42,50,29,68,75,21,67,37,67,86,8,36,7,17,50,89,63,21,76,25,16,60,30,80,24,81,2,15
75,24,69,79,60,100,46,32,3,67,75,9,54,42,61,35,68,77,10,24,41,19,30,68,77,95,12,38,10,97,95,56,44,94,10,69,53,82,8,12,77,32,97,54,71,77,22,62,91,56,94,31,72,45,55,96,34,68,0,77,75,39,5,24,94,31,16,9,84,8,76,54,40,31,86,26,59,16,23,47,40,33,6,21,88,47,56,26,20,0,23,85,9,11,44,53,43,59,21,31
